id_x,message_type,masked_addressees,masked_author,content,author_type,direction,external_id,external_timestamp,masked_from_addr,is_deleted,last_status,last_status_timestamp,rendered_content,source_type,uuid,inserted_at_x,updated_at_x,id_y,status,timestamp,message_uuid,number_id,inserted_at_y,updated_at_y,prev_inserted_at,time_diff,flag
825106609,text,2583779193355056684,5196889043629548299,"आपने हमारी सेवा से सफलतापूर्वक सदस्यता समाप्त कर ली है। हम आपको दूर जाते देखकर दुखी हैं! यदि आप अपने विचार बदलते हैं और फिर से सेवा में शामिल होना चाहते हैं, तो हमें 07314621008 पर फोन करें! 📲

मुख्य मेन्यू पर वापस जाने के लिए *M*  लिखकर भेजें
",SYSTEM,outbound,wamid.HBgMOTE5MDA5MTQwODkzFQIAERgSNEU3RTM3NUNBNEU5MTE0RkEwAA==,,4454300900215722365,,read,4/17/2024 0:09:35,,CHANNEL_MESSAGE,97cb5a25-cc3f-7819-a73d-322db070c123,2024-04-17 00:09:35,4/17/2024 0:09:36,926499050.0,sent,4/17/2024 0:09:34,97cb5a25-cc3f-7819-a73d-322db070c123,182.0,4/17/2024 0:09:35,4/17/2024 0:09:35,2024-04-17 00:09:35,0.0,Duplicate
725037374,text,7381540656073280582,1123889580859141372,"आपल्या संदेशाबद्दल धन्यवाद. आम्ही दिवसभरात सकाळी 9 ते संध्याकाळी 6 या वेळेत उपलब्ध असतो,. कृपया आम्ही परत आल्यावर तुमच्या प्रश्नाच्या उत्तराची  अपेक्षा ठेवा.

यादरम्यान, तुमचा प्रश्न तातडीचा असल्यास किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता असल्यास, कृपया तुमच्या आरोग्य सेवकाशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला भेट द्या. 🏥

तुम्ही संयम ठेवल्याबद्दल धन्यवाद 

🤝 मोबाईल केअर कंपॅनियन सेवेच्या संपर्कात रहा 🤝",STACK,outbound,gBEGkYMIM3JIAgngms0kOoeD1go,,4454300900215722365,,read,1/19/2024 16:01:10,,CHANNEL_MESSAGE,88be29e8-cc6a-ce22-f030-0a11471d4844,2024-01-19 16:01:11,1/19/2024 16:01:11,790046492.0,read,1/19/2024 16:01:10,88be29e8-cc6a-ce22-f030-0a11471d4844,182.0,1/19/2024 16:01:11,1/19/2024 16:01:11,2024-01-19 16:01:11,0.0,Duplicate
730900428,text,4754192162310807771,1123889580859141372,"आपल्या संदेशाबद्दल धन्यवाद. आम्ही दिवसभरात सकाळी 9 ते संध्याकाळी 6 या वेळेत उपलब्ध असतो,. कृपया आम्ही परत आल्यावर तुमच्या प्रश्नाच्या उत्तराची  अपेक्षा ठेवा.

यादरम्यान, तुमचा प्रश्न तातडीचा असल्यास किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता असल्यास, कृपया तुमच्या आरोग्य सेवकाशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला भेट द्या. 🏥

तुम्ही संयम ठेवल्याबद्दल धन्यवाद 

🤝 मोबाईल केअर कंपॅनियन सेवेच्या संपर्कात रहा 🤝",STACK,outbound,gBEGkXQAOUUZAgme20FMctZ4LUY,,4454300900215722365,,read,1/31/2024 15:22:17,,CHANNEL_MESSAGE,1c520b3d-3428-ef51-08af-bbbdf3d2ea86,2024-01-31 15:22:17,1/31/2024 15:22:18,798149816.0,sent,1/31/2024 15:22:17,1c520b3d-3428-ef51-08af-bbbdf3d2ea86,182.0,1/31/2024 15:22:17,1/31/2024 15:22:17,2024-01-31 15:22:17,0.0,Duplicate
789621015,text,3525228463580658541,1123889580859141372,"आपल्या संदेशाबद्दल धन्यवाद. आम्ही दिवसभरात सकाळी 9 ते संध्याकाळी 6 या वेळेत उपलब्ध असतो,. कृपया आम्ही परत आल्यावर तुमच्या प्रश्नाच्या उत्तराची  अपेक्षा ठेवा.

यादरम्यान, तुमचा प्रश्न तातडीचा असल्यास किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता असल्यास, कृपया तुमच्या आरोग्य सेवकाशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला भेट द्या. 🏥

तुम्ही संयम ठेवल्याबद्दल धन्यवाद 

🤝 मोबाईल केअर कंपॅनियन सेवेच्या संपर्कात रहा 🤝",STACK,outbound,wamid.HBgMOTE5OTIxODcyMDYzFQIAERgSRTI0OTE4ODE4MEUxQTE1OTU0AA==,,4454300900215722365,,read,3/15/2024 16:18:37,,CHANNEL_MESSAGE,363f4065-c5a3-6de1-ffa7-091b8383a204,2024-03-15 16:18:34,3/15/2024 16:18:38,874937279.0,sent,3/15/2024 16:18:34,363f4065-c5a3-6de1-ffa7-091b8383a204,182.0,3/15/2024 16:18:35,3/15/2024 16:18:35,2024-03-15 16:18:34,0.0,Duplicate
395225606,text,4956473538918466400,5819636326310080019,"आमतौर पर 5वें से 6वें महीने के बाद से गर्भ में बच्चे की हलचल महसूस होती है। कभी-कभी 6ठे महीने में बच्चे की हलचल को पहचानना मुश्किल होता है। शुरू में यह हलचल बहुत सूक्ष्म और छोटी होती है। कई बार तो इस पर ध्यान ही नहीं जाता है। कभी-कभी वे महसूस हो सकती हैं। यह बिल्कुल सामान्य है। जैसे-जैसे गर्भावस्था आगे बढ़ती है, आपको ये हलचलें साफ़ तौर पर महसूस होने लगती हैं।
हालाँकि अगर आपने पहले हलचल महसूस की है और अचानक अगर हलचल गायब हो गई है या महसूस नहीं होती हैं तो डॉक्टर के पास जाएँ और इसकी जाँच करवाएँ और गर्भ में बच्चे की सेहत की जाँच के लिए सोनोग्राफी ज़रूर करवाएँ।
बाद की तिमाही या अगली तिमाही में यानी 8वें और 9वें महीने में आप एक दिन में गर्भ में बच्चे की लगभग 10 हलचल या किक महसूस करेंगी।
नियमित एएनसी जाँच करवाएं",OPERATOR,outbound,gBEGkXl4QQeQAglyqb09kczFdMQ,,4454300900215722365,,read,4/19/2023 7:47:39,,CHANNEL_MESSAGE,e7e3daf8-98d3-208f-608d-e3b47cc11d82,2023-04-19 07:03:16,4/19/2023 7:47:40,392699306.0,read,4/19/2023 7:47:39,e7e3daf8-98d3-208f-608d-e3b47cc11d82,182.0,4/19/2023 7:47:40,4/19/2023 7:47:40,2023-04-19 07:03:16,0.0,Duplicate
705922332,text,1838047968998103226,1123889580859141372,"आम्हाला संपर्क केल्याबद्दल धन्यवाद. तुमचा मेसेज आमच्या डॉक्टर आणि नर्सेस् च्या  टीमपर्यंत पोहोचला आहे आणि आम्ही लवकरच उत्तरा सहित तुमच्याकडे परत येऊ.

यादरम्यान, जर तुम्हाला एखादा तातडीची  समस्या असेल किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता असेल, तर कृपया तुमच्या आरोग्य सेवा प्रदात्याशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला  भेट द्या 🏥

🤝 केअर कंपॅनियन सेवेशी संपर्कात रहा 🤝",STACK,outbound,gBEGkXBYhlUhAglsAXeM4vn-WjE,,4454300900215722365,,read,12/12/2023 8:45:18,,CHANNEL_MESSAGE,c18dc38e-ad28-20b5-a615-9c48993b34b7,2023-12-12 08:45:18,12/12/2023 8:45:19,763740031.0,sent,12/12/2023 8:45:17,c18dc38e-ad28-20b5-a615-9c48993b34b7,182.0,12/12/2023 8:45:18,12/12/2023 8:45:18,2023-12-12 08:45:18,0.0,Duplicate
723299939,text,4069155482479079357,1123889580859141372,"आम्हाला संपर्क केल्याबद्दल धन्यवाद. तुमचा मेसेज आमच्या डॉक्टर आणि नर्सेस् च्या  टीमपर्यंत पोहोचला आहे आणि आम्ही लवकरच उत्तरा सहित तुमच्याकडे परत येऊ.

यादरम्यान, जर तुम्हाला एखादा तातडीची  समस्या असेल किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता असेल, तर कृपया तुमच्या आरोग्य सेवा प्रदात्याशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला  भेट द्या 🏥

🤝 केअर कंपॅनियन सेवेशी संपर्कात रहा 🤝",STACK,outbound,gBEGkZMHAIgHAgn0cNnGbpEwXhw,,4454300900215722365,,read,1/16/2024 8:52:46,,CHANNEL_MESSAGE,9703b70f-9646-d7e6-a19d-fba459a550c3,2024-01-16 08:52:46,1/16/2024 8:52:47,787646399.0,read,1/16/2024 8:52:46,9703b70f-9646-d7e6-a19d-fba459a550c3,182.0,1/16/2024 8:52:47,1/16/2024 8:52:47,2024-01-16 08:52:46,0.0,Duplicate
784102946,text,2415485425835337832,1123889580859141372,"आम्हाला संपर्क केल्याबद्दल धन्यवाद. तुमचा मेसेज आमच्या डॉक्टर आणि नर्सेस् च्या  टीमपर्यंत पोहोचला आहे आणि आम्ही लवकरच उत्तरा सहित तुमच्याकडे परत येऊ.

यादरम्यान, जर तुम्हाला एखादा तातडीची  समस्या असेल किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता असेल, तर कृपया तुमच्या आरोग्य सेवा प्रदात्याशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला  भेट द्या 🏥

🤝 केअर कंपॅनियन सेवेशी संपर्कात रहा 🤝

",STACK,outbound,wamid.HBgMOTE4MDgwMTUyOTI1FQIAERgSMDlFQkY2QUQ2N0EzMEJBQ0REAA==,,4454300900215722365,,read,3/11/2024 10:58:30,,CHANNEL_MESSAGE,9fa21484-e7a7-cb76-ac3b-0acaf2087ef1,2024-03-11 10:58:30,3/11/2024 10:58:31,867098991.0,read,3/11/2024 10:58:30,9fa21484-e7a7-cb76-ac3b-0acaf2087ef1,182.0,3/11/2024 10:58:31,3/11/2024 10:58:31,2024-03-11 10:58:30,0.0,Duplicate
431541838,text,4885647381406183215,5104463819711166523,"आराम करते समय आपको पूरे 1 घंटे तक निरीक्षण करना चाहिए। यदि गर्भ में बच्चे की हलचल कम है, तो अस्पताल में जांच के लिए जाएं
एक आरामदायक स्थिति में बैठें और पूरे एक घंटे तक भ्रूण की हलचल का निरीक्षण करें। यह ऐसे समय में हो सकता है जब आपका बच्चा सामान्य रूप से बहुत सक्रिय हो।
एक घंटे में महसूस की गई बच्चे के हिलने की संख्या गिनें। यदि यह सामान्य से कम है तो डॉक्टर के पास जाना सुनिश्चित करें।
यदि बच्चा पहले घंटे में सक्रिय नहीं है तो आप दो घंटे के लिए भी निरीक्षण कर सकते हैं ।
वैकल्पिक रूप से भ्रूण के हिलने का निरीक्षण करते समय - 10 तक गिनें और 10 बार हिलने के लिए लगने वाले समय पर ध्यान दें",OPERATOR,outbound,gBEGkYNgOBMSAgmoWACWbz9fvNA,,4454300900215722365,,read,5/22/2023 13:56:44,,CHANNEL_MESSAGE,b6729f42-20f5-6ded-167b-b30e93caa2bd,2023-05-22 13:39:22,5/22/2023 13:56:44,438111640.0,sent,5/22/2023 13:39:21,b6729f42-20f5-6ded-167b-b30e93caa2bd,182.0,5/22/2023 13:39:22,5/22/2023 13:39:22,2023-05-22 13:39:22,0.0,Duplicate
746798998,text,6970422154910622466,8189176110416548793,"इंजेक्शनच्या ठिकाणी असलेल्या गाठीची डॉक्टरांनी तपासणी करणे आवश्यक आहे. हॉस्पिटलमध्ये मुलांच्या डॉक्टरांना भेटण्याची गरज आहे. डॉ.ने न सांगितलेली
नाही अशी कोणतीही गोष्ट लावू नका. बाळाला स्तनपान देत राहा.",OPERATOR,outbound,gBEGkYgGFARBAgmMNCbWIjGHpp4,,4454300900215722365,,read,2/13/2024 7:45:36,,CHANNEL_MESSAGE,d390ca9b-f976-6a43-0fe9-72de0972f57e,2024-02-13 07:45:16,2/13/2024 7:45:36,818110178.0,sent,2/13/2024 7:45:16,d390ca9b-f976-6a43-0fe9-72de0972f57e,182.0,2/13/2024 7:45:16,2/13/2024 7:45:16,2024-02-13 07:45:16,0.0,Duplicate
819595899,text,2057914975232207269,8189176110416548793,"इस पर डॉक्टर की सलाह का बहुत सावधानी से पालन करना सुनिश्चित करें 
बेहतर बनने में समय लगता है। 
आपको धैर्य रखना होगा और आपसे जो कहा जाता है उसे करते रहना होगा। नियमित फॉलोअप के लिए भी डॉक्टर के पास जाना सुनिश्चित करें - इससे डॉक्टर को जरूरत पड़ने पर दवा बदलने में मदद मिलेगी",OPERATOR,outbound,wamid.HBgMOTE5NjkxMzg1ODk1FQIAERgSQzU4QUE4NDNCNDEwRkEzODIwAA==,,4454300900215722365,,sent,4/10/2024 7:35:55,,CHANNEL_MESSAGE,d594ffcd-e132-fc35-1b33-89be9efceb02,2024-04-10 07:35:56,4/10/2024 7:35:56,918347096.0,read,4/10/2024 7:53:32,d594ffcd-e132-fc35-1b33-89be9efceb02,182.0,4/10/2024 7:53:33,4/10/2024 7:53:33,2024-04-10 07:35:56,0.0,Duplicate
345337569,text,2775009868916431893,5819636326310080019,"इसके लिए आपको जाँच करवानी होगी और यह जानना होगा कि किसी तरह का कोई संक्रमण तो नहीं है। अगर पत्नी का ब्लड ग्रुप नेगेटिव है और पति का ब्लड ग्रुप पॉजिटिव है तो इस तरह ब्लड ग्रुप के मिलने से संक्रमण होने की संभावना रहती है। लेकिन इसकी जाँच आपके डॉक्टर द्वारा की जाना चाहिए। अगर ज़रूरत होगी तो एक इंजेक्शन भी लगाना पड़ सकता है जो इससे बचाव करेगा।
प्रसव के बाद इस इंजेक्शन को अगली गर्भावस्था के लिए सुरक्षा के रूप में लेना बहुत ज़रूरी है।
कृपया डॉक्टर से मिलें और उनकी सलाह का पालन करें।
जब भी आप जाँच के लिए जाएं तो हमेशा अपने डॉक्टर को बताएं कि आपका ब्लड ग्रुप नेगेटिव है।
नियमित एएनसी जाँच करवाते रहें",OPERATOR,outbound,gBEGkZQlRHFwAgl3B3SOhDcdQ2E,,4454300900215722365,,read,3/16/2023 5:29:39,,CHANNEL_MESSAGE,b225018b-e400-603c-2168-04d43c317694,2023-03-16 05:06:01,3/16/2023 5:29:40,327301721.0,read,3/16/2023 5:29:39,b225018b-e400-603c-2168-04d43c317694,182.0,3/16/2023 5:29:40,3/16/2023 5:29:40,2023-03-16 05:06:01,0.0,Duplicate
690635174,text,7360372546410346638,8189176110416548793,इसके लिए जाँच करवाना ज़रूरी है क्योंकि पेट में ऐंठन होने का मतलब प्रसव पीड़ा भी हो सकती है। कृपया तुरंत डॉक्टर से मिलें. आपको और जाँच करवाने की ज़रूरत हो सकती है और उन्हें रोकने के लिए दवाएं दी जा सकती हैं,OPERATOR,outbound,gBEGkZeAKTlFAgklIUQGimV_gEo,,4454300900215722365,,read,12/2/2023 11:50:28,,CHANNEL_MESSAGE,88ac773d-f650-226d-756e-39b91e9ef928,2023-12-02 10:57:20,12/2/2023 11:50:28,745875610.0,read,12/2/2023 11:50:28,88ac773d-f650-226d-756e-39b91e9ef928,182.0,12/2/2023 11:50:28,12/2/2023 11:50:28,2023-12-02 10:57:20,0.0,Duplicate
308960679,text,8138399548736110700,5819636326310080019,"इसके लिए शारीरिक जांच की जरूरत है, हम आपको डॉक्टर से परामर्श करने और इसकी जांच कराने की सलाह देते हैं। कोई घरेलू उपाय न करें। बच्चे को स्तनपान कराना जारी रखें।",OPERATOR,outbound,gBEGkZExFJSFAglFgQB0dlZ1mI0,,4454300900215722365,,read,10/8/2022 8:02:33,,CHANNEL_MESSAGE,fd25a4f8-0566-4e3d-3a22-a9204edf033c,2022-10-08 08:01:39,10/8/2022 8:02:34,283411004.0,read,10/8/2022 8:02:33,fd25a4f8-0566-4e3d-3a22-a9204edf033c,182.0,10/8/2022 8:02:34,10/8/2022 8:02:34,2022-10-08 08:01:39,0.0,Duplicate
718881929,text,936346026045236599,8189176110416548793,ईएनटी डॉक्टर आपको सर्जरी के समय का मार्गदर्शन करेंगे,OPERATOR,outbound,gBEGkZl3BGFwAgkhHKE99grvyvo,,4454300900215722365,,read,1/6/2024 10:53:07,,CHANNEL_MESSAGE,0c21c9e6-0ad9-0e35-065f-7fccf82e9557,2024-01-06 10:51:28,1/6/2024 10:53:08,781556691.0,delivered,1/6/2024 10:51:29,0c21c9e6-0ad9-0e35-065f-7fccf82e9557,182.0,1/6/2024 10:51:30,1/6/2024 10:51:30,2024-01-06 10:51:28,0.0,Duplicate
816139203,text,5032503643272891096,1123889580859141372,"उत्तर देण्यास आमच्याकडून उशीर झाल्याबद्दल आम्ही दिलगीर आहोत. तुमचे आरोग्य आमच्यासाठी
महत्त्वाचे आहे आणि आम्ही तुम्हाला सर्वोत्तम माहिती देण्यासाठी आम्ही सर्वतोपरी प्रयत्न करत आहोत.
आमच्या टीम ला सध्या खूप अधिक प्रमाणात प्रश्न मिळत आहेत आणि आम्ही शक्य तितक्या लवकर
तुमच्या प्रश्नांचे उत्तर देऊ.
यादरम्यान, तुमचा प्रश्न तातडीचा असल्यास किंवा तुम्हाला तत्काळ वैद्यकीय मदतीची आवश्यकता
असल्यास, कृपया तुमच्या आरोग्य सेवा प्रदात्याशी संपर्क साधा किंवा तुमच्या जवळच्या रूग्णालयाला भेट द्या. 🏥
तुम्ही संयम ठेवल्याबद्दल धन्यवाद ⌛

🤝 मोबाईल केअर कंपेनियन सेवेच्या संपर्कात रहा 🤝
",STACK,outbound,wamid.HBgMOTE3NTg4Mjk3NTM1FQIAERgSMzBFMjk0RDJEM0QyNkIzNTk4AA==,,4454300900215722365,,read,4/6/2024 12:04:03,,CHANNEL_MESSAGE,3f5def2a-9538-df43-2524-8099a173b9b4,2024-04-06 12:04:03,4/6/2024 12:04:04,913329998.0,read,4/6/2024 12:04:03,3f5def2a-9538-df43-2524-8099a173b9b4,182.0,4/6/2024 12:04:04,4/6/2024 12:04:04,2024-04-06 12:04:03,0.0,Duplicate
591402267,text,2006620219079917025,5361749400108284064,"एक मुलायम साफ कपड़े का प्रयोग करें, गुनगुने पानी में डुबोएं और बंद होने पर बच्चे की आंखों को धीरे से पोंछ लें। इससे बच्चे को अपनी आंखें खोलने में मदद मिलेगी। यदि आंखें लाल हैं, उनमें खुजली हो रही है तो उन्हें बाल रोग विशेषज्ञ से परामर्श लेना चाहिए।",OPERATOR,outbound,gBEGkWJkE2ICAgmDrB16MZYJzDg,,4454300900215722365,,sent,10/12/2023 7:00:19,,CHANNEL_MESSAGE,1c46655e-78e8-2e85-cf77-528cdf128d94,2023-10-12 07:00:19,10/12/2023 7:00:19,629557239.0,sent,10/12/2023 7:00:19,1c46655e-78e8-2e85-cf77-528cdf128d94,182.0,10/12/2023 7:00:19,10/12/2023 7:00:19,,,Unique
612583517,text,4826696441848097465,8189176110416548793,"कमर दर्द - बहुत सारी महिलाओं को इस समस्या का सामना करना पड़ता है।
हम अनुशंसा करते हैं कि आप एक डॉक्टर को देखें। हालांकि, यहां कुछ सुझाव दिए गए हैं जो आपकी मदद करेंगे
1) भारी वस्तुओं को उठाने से बचें
2) पर्याप्त आराम करें
3) गर्म पानी से नहाने से उस दर्द और तनाव से कुछ राहत मिलती है
4) बैठते समय तकिये का प्रयोग करें।
अगर ऐसा करने के बाद भी दर्द ठीक नहीं हो रहा है तो डॉक्टर से सलाह लेना जरूरी है",OPERATOR,outbound,gBEGkZgVRzYJAgmCX_6_GmC1oLg,,4454300900215722365,,read,10/21/2023 5:55:24,,CHANNEL_MESSAGE,868a7da0-0c64-71f7-e2b2-d088fa3fc51b,2023-10-21 05:00:56,10/21/2023 5:55:24,654117007.0,sent,10/21/2023 5:00:55,868a7da0-0c64-71f7-e2b2-d088fa3fc51b,182.0,10/21/2023 5:00:56,10/21/2023 5:00:56,2023-10-21 05:00:56,0.0,Duplicate
518090341,text,3474236489496978907,3232415978891600594,"कुल गर्भावस्था के दौरान कम से कम वजन 11 से 13 किलोग्राम होना चाहिए
अधिकांश पहले 3 महीनो  के दौरान 1 से 2 किलोग्राम वजन बढ़ाएंगे, और फिर गर्भावस्था के बाकी हिस्सों के  साथ साथ सप्ताह में 0.5 किलोग्राम वजन बढ़ाएंगे। वजन बढ़ने की मात्रा आपकी स्थिति पर निर्भर करती है
यदि आपका वजन गर्भावस्था से पहले सामान्य या कम वजन का है।
नियमित रूप से एएनसी का चेक उप करें और अपने शुगर  और बीपी की जांच करें यदि आपका तेजी से वजन बढ़  रहा है।
कृपया डॉक्टर से मिलें ताकि वे आपके वजन बढ़ने की जांच कर सकें",OPERATOR,outbound,gBEGkZh3YwRQAgmjNcNUY0ot_G0,,4454300900215722365,,read,9/12/2023 6:39:46,,CHANNEL_MESSAGE,3382c136-8034-fd52-78d5-fba4abbf572d,2023-09-12 06:25:14,9/12/2023 6:39:46,547082639.0,delivered,9/12/2023 6:25:16,3382c136-8034-fd52-78d5-fba4abbf572d,182.0,9/12/2023 6:25:16,9/12/2023 6:25:16,2023-09-12 06:25:14,0.0,Duplicate
47977514,text,988412440698399002,5819636326310080019,कृपया आप कोशिश करते रहिये .,OPERATOR,outbound,bcb40cb8-af20-4b9b-babd-d9bff84002dd,,4454300900215722365,,read,4/1/2020 13:38:42,,CHANNEL_MESSAGE,5bbfb472-578a-e127-af4d-4e68dc71aaa7,2020-04-01 13:23:59,4/1/2020 13:38:46,121378842.0,delivered,4/1/2020 13:24:00,5bbfb472-578a-e127-af4d-4e68dc71aaa7,182.0,4/1/2020 13:24:00,4/1/2020 13:24:00,2020-04-01 13:23:59,0.0,Duplicate
670076199,text,4343479590079346119,2359190303514694459,"कृपया रिपोर्ट की फोटो फिर से भेजे, ये रिपोर्ट हमे  दिख नहीं रही 
",OPERATOR,outbound,gBEGkZA0AGNYAgmIc8_3J6CaFgw,,4454300900215722365,,read,11/19/2023 5:09:11,,CHANNEL_MESSAGE,7afa66f2-c7aa-20d3-a7a7-acb9c4308198,2023-11-19 04:55:48,11/19/2023 5:09:11,721188198.0,delivered,11/19/2023 4:55:50,7afa66f2-c7aa-20d3-a7a7-acb9c4308198,182.0,11/19/2023 4:55:51,11/19/2023 4:55:51,2023-11-19 04:55:48,0.0,Duplicate
612682319,text,9034746629946724710,5104463819711166523,गर्भवती मां को कई कारणों से पेट में दर्द हो सकता है। पहले कारण की जांच करना महत्वपूर्ण है। इसलिए हम आपको डॉक्टर से मिलने की सलाह देते हैं,OPERATOR,outbound,gBEGkXAAURJ4AgnUIi_l324NKlc,,4454300900215722365,,read,10/21/2023 6:18:28,,CHANNEL_MESSAGE,35520d07-0de2-e5e3-383b-431efa6c50f7,2023-10-21 06:14:29,10/21/2023 6:18:29,654231454.0,delivered,10/21/2023 6:14:33,35520d07-0de2-e5e3-383b-431efa6c50f7,182.0,10/21/2023 6:14:34,10/21/2023 6:14:34,2023-10-21 06:14:29,0.0,Duplicate
716489323,text,581354505805721460,3232415978891600594,"गर्भावस्था  के दौरान किसी भी मात्रा में पानी का स्त्राव सामान्य नहीं होता है। अगर आपको पानी का रिसाव कम मात्रा में हो रहा है या बड़ी मात्रा में पानी हमारे अचानक आ गया है, तो अपने आशा कार्यकर्ता को फोन करें और अस्पताल डिलीवरी विभाग में जाएं",OPERATOR,outbound,gBEGkZZTU2kpAgnqYs5oEDP9QrY,,4454300900215722365,,read,1/1/2024 12:44:07,,CHANNEL_MESSAGE,905761e8-90d6-e234-8e90-79120df68c1b,2024-01-01 11:31:02,1/1/2024 12:44:08,778299037.0,read,1/1/2024 12:44:07,905761e8-90d6-e234-8e90-79120df68c1b,182.0,1/1/2024 12:44:08,1/1/2024 12:44:08,2024-01-01 11:31:02,0.0,Duplicate
821688328,text,429025601287343179,6326651198683204252,"गर्भावस्था के दौरान आपको यह सलाह दी जाती है कि आप नियमित रूप से हल्की कसरत करें और आप घर के थोड़े-बहुत काम कर सकती हैं। ध्यान रखें कि आपको वज़न नहीं उठाना चाहिए और न ही कोई कठोर कसरत करनी चाहिए। दिन में 20-30 मिनट तक टहलना, योग करना आदि अच्छी और आसान कसरतें हैं जिन्हें आप कर सकती हैं। हालाँकि, अगर आपको डॉक्टर द्वारा चिकित्सकीय कारणों से कसरत करने की सलाह दी जाती है, तो कृपया इस सलाह का पालन ज़रूर करें।
योग आपके लिए बेहद फायदेमंद है। लेकिन यह बहुत ज़रूरी है कि आप ऐसा केवल एक प्रशिक्षित योग शिक्षक के मार्गदर्शन में ही करें

योग में खिंचाव की कसरत(स्ट्रेचिंग एक्सरसाइज) शामिल होनी चाहिए जो पीठ दर्द में आराम करने में मदद करेगी। अगर पहले कभी आपका समय से पहले प्रसव हुआ है या आपने मौजूदा गर्भावस्था में इसके लिए कोई उपचार लिया है, तो उन कसरतों को करने से बचें जिनमें पेट के निचले हिस्से में उकड़ू बैठना(स्क्वेटिंग) या दबाव शामिल है।
अंतिम महीनों में उकड़ू बैठना बच्चे को नीचे लाने में मददगार होता है और प्रसव में मदद करता है
नियमित एएनसी जाँच करवाएं",OPERATOR,outbound,wamid.HBgMOTE3NTY2NDg2NzUwFQIAERgSNTIxRjNDRTY2QkFCMzJEMzZBAA==,,4454300900215722365,,read,4/13/2024 9:49:42,,CHANNEL_MESSAGE,3cb40635-0f02-e399-66d4-d966f4931abf,2024-04-13 07:16:57,4/13/2024 9:49:43,921568538.0,sent,4/13/2024 7:16:57,3cb40635-0f02-e399-66d4-d966f4931abf,182.0,4/13/2024 7:16:58,4/13/2024 7:16:58,2024-04-13 07:16:57,0.0,Duplicate
458201705,text,7397873451630249688,5436961227641426795,गर्भावस्था के दौरान कोई रक्तस्राव या स्पॉटिंग अच्छा नहीं है। इस पर तत्काल चिकित्सा की आवश्यकता है। तुरंत डॉक्टर से मिलें।,OPERATOR,outbound,gBEGkXhpZ1YVAgm-1Sp1LR3i4z0,,4454300900215722365,,read,7/18/2023 14:32:03,,CHANNEL_MESSAGE,3b826c4d-e370-f28e-993b-27a1b27886fd,2023-07-16 13:45:08,7/18/2023 14:32:03,474594677.0,read,7/18/2023 14:32:03,3b826c4d-e370-f28e-993b-27a1b27886fd,182.0,7/18/2023 14:32:03,7/18/2023 14:32:03,2023-07-16 13:45:08,0.0,Duplicate
727907803,text,4071080523160252789,6362664235437418652,"गर्भावस्था के दौरान चक्कर आना कई कारणों से हो सकता है - जैसे कम या उच्च बीपी, शुगर आदि। इस पर तुरंत ध्यान देने की आवश्यकता है। यदि आप ऐसा महसूस कर रहे हैं, तो देरी न करें और तुरंत अस्पताल जाएं। सुनिश्चित करें कि आप एक स्वस्थ आहार खाएं
हम यह भी आशा करते हैं कि आप अपने सभी चेकअप के लिए नियमित रूप से डॉक्टर के पास जाते रहे हैं।
डॉक्टर आयरन की गोलियां लिखेंगे जो लाल रंग की होती हैं। एक महिला को कम से कम 1 रोज लेने की जरूरत है (इससे ज्यादा, केवल डॉक्टर की सलाह पर ही ले )। मां को कैल्शियम सप्लीमेंट भी दिया जाएगा। इन दवाओं जैसा सलाह दिए जाए वैसे ही लेना है। यदि डॉक्टर ने कोई अन्य दवा लिखी है तो, तो कृपया उसी को जारी रखें।",OPERATOR,outbound,gBEGkXCJY1dmAgk3n_Ri86-LByU,,4454300900215722365,,read,1/25/2024 10:38:34,,CHANNEL_MESSAGE,e6d13de7-099f-3aab-0976-ad0801b37a0b,2024-01-25 07:42:32,1/25/2024 10:38:35,794146383.0,read,1/25/2024 10:38:34,e6d13de7-099f-3aab-0976-ad0801b37a0b,182.0,1/25/2024 10:38:35,1/25/2024 10:38:35,2024-01-25 07:42:32,0.0,Duplicate
